,created,uuid,link,is_duplicate,duplicate_for,is_hard
1036,2024-06-04 20:46:36,a43f84bf-6822-478d-b20d-aacbbb76c436,https://s3.ritm.media/yappy-db-duplicates/a43f84bf-6822-478d-b20d-aacbbb76c436.mp4,True,0cee31ab-fdde-40b6-b429-78ff26db215a,False
1038,2024-06-04 20:50:09,3b80c39b-f78a-4378-ac48-2d6434c8761c,https://s3.ritm.media/yappy-db-duplicates/3b80c39b-f78a-4378-ac48-2d6434c8761c.mp4,False,,False
1040,2024-06-04 21:03:06,39760956-0760-40bc-8119-f8d50d4e7b17,https://s3.ritm.media/yappy-db-duplicates/39760956-0760-40bc-8119-f8d50d4e7b17.mp4,False,,False
1050,2024-06-04 21:43:26,035ce18e-3d42-4cd0-b969-51b914b7435e,https://s3.ritm.media/yappy-db-duplicates/035ce18e-3d42-4cd0-b969-51b914b7435e.mp4,False,,False
1054,2024-06-04 22:14:03,35e62643-9df2-4db8-9e3a-046c5d44e45e,https://s3.ritm.media/yappy-db-duplicates/35e62643-9df2-4db8-9e3a-046c5d44e45e.mp4,True,270647d8-c648-491b-ab8d-2207552b1dcd,False
1056,2024-06-04 22:16:52,520e3aa0-2b3c-4d33-86f4-c5214bdff10b,https://s3.ritm.media/yappy-db-duplicates/520e3aa0-2b3c-4d33-86f4-c5214bdff10b.mp4,False,,False
1057,2024-06-04 22:18:18,3b3bb6ab-3999-4c3a-9a33-411a317299c9,https://s3.ritm.media/yappy-db-duplicates/3b3bb6ab-3999-4c3a-9a33-411a317299c9.mp4,False,,False
1059,2024-06-04 23:03:02,3a3c95da-fcb0-4a20-ab63-a7977d4955a1,https://s3.ritm.media/yappy-db-duplicates/3a3c95da-fcb0-4a20-ab63-a7977d4955a1.mp4,False,,False
1073,2024-06-05 00:29:57,0809df66-746d-48ae-a412-801b1d14ef71,https://s3.ritm.media/yappy-db-duplicates/0809df66-746d-48ae-a412-801b1d14ef71.mp4,True,34554b97-0ee4-4967-b4f3-c4517ac2fe16,False
1075,2024-06-05 00:48:23,1ade9dfd-c2aa-4092-945f-6076a18c6bb6,https://s3.ritm.media/yappy-db-duplicates/1ade9dfd-c2aa-4092-945f-6076a18c6bb6.mp4,False,,False
1080,2024-06-05 01:03:20,572a6889-7e3b-4be9-b9cb-12f6d7c6fa9c,https://s3.ritm.media/yappy-db-duplicates/572a6889-7e3b-4be9-b9cb-12f6d7c6fa9c.mp4,False,,False
1081,2024-06-05 01:21:05,4d441f8d-ef81-4579-9267-69b2209e7144,https://s3.ritm.media/yappy-db-duplicates/4d441f8d-ef81-4579-9267-69b2209e7144.mp4,False,,False
1084,2024-06-05 01:23:37,120452ba-397c-4a5a-b26d-6e9cf51d8fbe,https://s3.ritm.media/yappy-db-duplicates/120452ba-397c-4a5a-b26d-6e9cf51d8fbe.mp4,False,,False
1086,2024-06-05 01:43:51,150aa301-d4a1-4d65-b932-c85e9c3199cb,https://s3.ritm.media/yappy-db-duplicates/150aa301-d4a1-4d65-b932-c85e9c3199cb.mp4,False,,False
1089,2024-06-05 02:24:55,38ce91b6-f82d-4c25-9bc7-83a920a05441,https://s3.ritm.media/yappy-db-duplicates/38ce91b6-f82d-4c25-9bc7-83a920a05441.mp4,False,,False
1096,2024-06-05 02:58:07,58425aa5-7a33-48ef-a7c1-6801b76fcf49,https://s3.ritm.media/yappy-db-duplicates/58425aa5-7a33-48ef-a7c1-6801b76fcf49.mp4,False,,False
1097,2024-06-05 02:58:31,2c43d8e5-05cd-4757-b23d-ae331d1c5e23,https://s3.ritm.media/yappy-db-duplicates/2c43d8e5-05cd-4757-b23d-ae331d1c5e23.mp4,False,,False
1099,2024-06-05 03:09:50,0a358183-d85a-44dd-a07d-b3cfd4548018,https://s3.ritm.media/yappy-db-duplicates/0a358183-d85a-44dd-a07d-b3cfd4548018.mp4,False,,False
1103,2024-06-05 03:40:17,21a93966-f283-4389-a818-a7154d072d07,https://s3.ritm.media/yappy-db-duplicates/21a93966-f283-4389-a818-a7154d072d07.mp4,True,2eb82e4d-57fc-4824-90bf-76cdd5e04341,False
1105,2024-06-05 03:43:56,1ae3c30d-0f29-46c8-aed6-b5a1651b26df,https://s3.ritm.media/yappy-db-duplicates/1ae3c30d-0f29-46c8-aed6-b5a1651b26df.mp4,False,,False
1111,2024-06-05 04:09:42,4975f39e-eb2d-4aa5-be31-16acfe39e4fe,https://s3.ritm.media/yappy-db-duplicates/4975f39e-eb2d-4aa5-be31-16acfe39e4fe.mp4,False,,False
1114,2024-06-05 04:22:56,2d19f5b6-07a4-4884-aa7a-41d34b04888f,https://s3.ritm.media/yappy-db-duplicates/2d19f5b6-07a4-4884-aa7a-41d34b04888f.mp4,False,,False
1115,2024-06-05 04:33:50,4a42f05b-7e4b-4b8f-a794-6a89063639bf,https://s3.ritm.media/yappy-db-duplicates/4a42f05b-7e4b-4b8f-a794-6a89063639bf.mp4,False,,False
1116,2024-06-05 04:47:34,007581c6-d6fd-4094-9953-5f3240fa500e,https://s3.ritm.media/yappy-db-duplicates/007581c6-d6fd-4094-9953-5f3240fa500e.mp4,False,,False
1118,2024-06-05 04:55:31,163e1f00-8f31-4e50-8968-cab533c5915e,https://s3.ritm.media/yappy-db-duplicates/163e1f00-8f31-4e50-8968-cab533c5915e.mp4,False,,False
1122,2024-06-05 05:11:17,3f380d28-b7d8-4401-8b7b-b10506274535,https://s3.ritm.media/yappy-db-duplicates/3f380d28-b7d8-4401-8b7b-b10506274535.mp4,False,,False
1124,2024-06-05 05:20:49,2943fab4-80df-4c71-adeb-31d6472e9e4c,https://s3.ritm.media/yappy-db-duplicates/2943fab4-80df-4c71-adeb-31d6472e9e4c.mp4,False,,False
1130,2024-06-05 06:11:01,33272751-9163-4b7d-b0d7-8e2efd8196ca,https://s3.ritm.media/yappy-db-duplicates/33272751-9163-4b7d-b0d7-8e2efd8196ca.mp4,False,,False
1131,2024-06-05 06:13:28,26b52862-4e7d-4898-a5eb-da9a5d141efa,https://s3.ritm.media/yappy-db-duplicates/26b52862-4e7d-4898-a5eb-da9a5d141efa.mp4,False,,False
1134,2024-06-05 07:02:39,54c01dff-ad81-46d5-b4d6-0a433760ae62,https://s3.ritm.media/yappy-db-duplicates/54c01dff-ad81-46d5-b4d6-0a433760ae62.mp4,True,4007e178-fdb3-44df-8d57-5bae299f4ba8,False
1139,2024-06-05 07:42:49,57ff2605-07d5-49b1-9164-ef9cb0eaf7cb,https://s3.ritm.media/yappy-db-duplicates/57ff2605-07d5-49b1-9164-ef9cb0eaf7cb.mp4,False,,False
1156,2024-06-05 09:16:05,42299404-0f9c-44cf-8069-9b9111071dd7,https://s3.ritm.media/yappy-db-duplicates/42299404-0f9c-44cf-8069-9b9111071dd7.mp4,False,,False
1161,2024-06-05 09:24:10,169a2716-26ad-4add-b614-3799fbd62259,https://s3.ritm.media/yappy-db-duplicates/169a2716-26ad-4add-b614-3799fbd62259.mp4,False,,False
1172,2024-06-05 10:39:07,523704cd-b398-4f5d-a937-f12b358688bb,https://s3.ritm.media/yappy-db-duplicates/523704cd-b398-4f5d-a937-f12b358688bb.mp4,False,,False
1173,2024-06-05 10:45:57,5629d3b0-91b5-49d6-b28d-32d8060076eb,https://s3.ritm.media/yappy-db-duplicates/5629d3b0-91b5-49d6-b28d-32d8060076eb.mp4,False,,False
1176,2024-06-05 11:14:33,0b6d2b70-9609-4347-b812-8566e4f52d47,https://s3.ritm.media/yappy-db-duplicates/0b6d2b70-9609-4347-b812-8566e4f52d47.mp4,False,,False
1178,2024-06-05 11:19:11,0670afa5-d74e-4ae9-82dd-8dc7aee1ffc7,https://s3.ritm.media/yappy-db-duplicates/0670afa5-d74e-4ae9-82dd-8dc7aee1ffc7.mp4,False,,False
1180,2024-06-05 11:32:42,530e5a8d-3900-4659-a5ca-242b37eb1d83,https://s3.ritm.media/yappy-db-duplicates/530e5a8d-3900-4659-a5ca-242b37eb1d83.mp4,False,,False
1183,2024-06-05 11:48:53,4982f999-6d42-448e-bb19-9996deef483c,https://s3.ritm.media/yappy-db-duplicates/4982f999-6d42-448e-bb19-9996deef483c.mp4,False,,False
1184,2024-06-05 11:56:01,4343229e-155a-4d5a-9d2e-7fffb197c1a3,https://s3.ritm.media/yappy-db-duplicates/4343229e-155a-4d5a-9d2e-7fffb197c1a3.mp4,False,,False
1190,2024-06-05 12:17:38,53421d87-5ba2-4704-81ab-76b110c6539b,https://s3.ritm.media/yappy-db-duplicates/53421d87-5ba2-4704-81ab-76b110c6539b.mp4,False,,False
1192,2024-06-05 12:28:23,135263d3-4026-4b27-90a5-ad4728f8b7dc,https://s3.ritm.media/yappy-db-duplicates/135263d3-4026-4b27-90a5-ad4728f8b7dc.mp4,False,,False
1194,2024-06-05 13:05:00,29ebbcec-a45b-48a0-8871-286daf632b1f,https://s3.ritm.media/yappy-db-duplicates/29ebbcec-a45b-48a0-8871-286daf632b1f.mp4,False,,False
1195,2024-06-05 13:05:19,0a73bdbf-114a-4e75-9050-21a906ff00ad,https://s3.ritm.media/yappy-db-duplicates/0a73bdbf-114a-4e75-9050-21a906ff00ad.mp4,False,,False
1210,2024-06-05 14:32:21,08155af5-f028-4cfd-9333-912c8ec357b9,https://s3.ritm.media/yappy-db-duplicates/08155af5-f028-4cfd-9333-912c8ec357b9.mp4,False,,False
1216,2024-06-05 14:40:23,08610a1c-90ac-4415-a823-1137d4e16c57,https://s3.ritm.media/yappy-db-duplicates/08610a1c-90ac-4415-a823-1137d4e16c57.mp4,False,,False
1221,2024-06-05 15:22:15,387dacda-dbc0-4111-8c90-509a0fc3f7a7,https://s3.ritm.media/yappy-db-duplicates/387dacda-dbc0-4111-8c90-509a0fc3f7a7.mp4,False,,False
1232,2024-06-05 16:37:45,54ab4544-2158-41f2-8a5f-03e470f5bc18,https://s3.ritm.media/yappy-db-duplicates/54ab4544-2158-41f2-8a5f-03e470f5bc18.mp4,False,,False
1236,2024-06-05 17:16:18,15eb018a-d844-4ac9-8c5a-156ed574b4dc,https://s3.ritm.media/yappy-db-duplicates/15eb018a-d844-4ac9-8c5a-156ed574b4dc.mp4,False,,False
1240,2024-06-05 17:46:47,374699a9-5609-469d-a280-8bbea2f5518d,https://s3.ritm.media/yappy-db-duplicates/374699a9-5609-469d-a280-8bbea2f5518d.mp4,False,,False
1243,2024-06-05 17:57:42,33b068a4-f838-49b0-a748-c688ab3480ed,https://s3.ritm.media/yappy-db-duplicates/33b068a4-f838-49b0-a748-c688ab3480ed.mp4,False,,False
1244,2024-06-05 17:59:49,34165769-ed54-4701-bee7-c0b91b06f368,https://s3.ritm.media/yappy-db-duplicates/34165769-ed54-4701-bee7-c0b91b06f368.mp4,False,,False
1254,2024-06-05 18:34:29,2b917a35-163a-4ca8-a77f-49032293fa8a,https://s3.ritm.media/yappy-db-duplicates/2b917a35-163a-4ca8-a77f-49032293fa8a.mp4,False,,False
1269,2024-06-05 20:01:58,b8b53fd0-5f5e-4054-bf36-a4d6127d1cd4,https://s3.ritm.media/yappy-db-duplicates/b8b53fd0-5f5e-4054-bf36-a4d6127d1cd4.mp4,True,31d5607d-2b3c-479d-b8e0-0d95a1d9c436,False
1271,2024-06-05 20:06:42,1509593f-3dd0-42d8-a5fb-a4efd6424c92,https://s3.ritm.media/yappy-db-duplicates/1509593f-3dd0-42d8-a5fb-a4efd6424c92.mp4,False,,False
1272,2024-06-05 20:10:50,56296ae0-4f55-403a-b86b-09c435fc0a3e,https://s3.ritm.media/yappy-db-duplicates/56296ae0-4f55-403a-b86b-09c435fc0a3e.mp4,False,,False
1273,2024-06-05 20:13:26,4419dc03-c08c-41eb-920f-18d6866cbafe,https://s3.ritm.media/yappy-db-duplicates/4419dc03-c08c-41eb-920f-18d6866cbafe.mp4,False,,False
1276,2024-06-05 20:25:53,05c9edc5-5d0d-4851-a34e-1862502ac897,https://s3.ritm.media/yappy-db-duplicates/05c9edc5-5d0d-4851-a34e-1862502ac897.mp4,False,,False
1286,2024-06-05 21:14:58,4f358605-61d8-4094-8c06-6a972bfc355a,https://s3.ritm.media/yappy-db-duplicates/4f358605-61d8-4094-8c06-6a972bfc355a.mp4,False,,False
1293,2024-06-05 21:49:43,03b08ada-6956-430e-8d7c-9aeff342fb66,https://s3.ritm.media/yappy-db-duplicates/03b08ada-6956-430e-8d7c-9aeff342fb66.mp4,False,,False
1295,2024-06-05 21:55:34,05810454-c9bf-4fd5-b395-44f0d122e575,https://s3.ritm.media/yappy-db-duplicates/05810454-c9bf-4fd5-b395-44f0d122e575.mp4,False,,False
1298,2024-06-05 22:09:21,1667e9b9-66ab-4353-a3eb-c46dedeb4165,https://s3.ritm.media/yappy-db-duplicates/1667e9b9-66ab-4353-a3eb-c46dedeb4165.mp4,False,,False
1299,2024-06-05 22:09:22,2cf30563-cf33-41a0-ad6e-3c164dbe1560,https://s3.ritm.media/yappy-db-duplicates/2cf30563-cf33-41a0-ad6e-3c164dbe1560.mp4,False,,False
1302,2024-06-05 22:36:54,27acfe68-46cc-4a50-a153-ea4971413696,https://s3.ritm.media/yappy-db-duplicates/27acfe68-46cc-4a50-a153-ea4971413696.mp4,False,,False
1307,2024-06-05 23:00:07,1672484d-070a-4632-ba11-ebe5e16ae808,https://s3.ritm.media/yappy-db-duplicates/1672484d-070a-4632-ba11-ebe5e16ae808.mp4,False,,False
1308,2024-06-05 23:03:30,01a647eb-7958-499c-a6dd-7578f3315c40,https://s3.ritm.media/yappy-db-duplicates/01a647eb-7958-499c-a6dd-7578f3315c40.mp4,False,,False
1309,2024-06-05 23:16:49,3842d616-dbe2-4970-9788-d23abe87fb73,https://s3.ritm.media/yappy-db-duplicates/3842d616-dbe2-4970-9788-d23abe87fb73.mp4,False,,False
1325,2024-06-06 00:47:49,3c97cc57-1a76-440e-9a3c-7d885a6f0f31,https://s3.ritm.media/yappy-db-duplicates/3c97cc57-1a76-440e-9a3c-7d885a6f0f31.mp4,False,,False
1326,2024-06-06 00:49:52,3aa215f7-8cb2-4202-9dac-8f95b537a9cd,https://s3.ritm.media/yappy-db-duplicates/3aa215f7-8cb2-4202-9dac-8f95b537a9cd.mp4,False,,False
1330,2024-06-06 01:01:28,1659eef1-e919-4077-82da-cca40d277bf1,https://s3.ritm.media/yappy-db-duplicates/1659eef1-e919-4077-82da-cca40d277bf1.mp4,False,,False
1332,2024-06-06 01:05:54,36d7b090-6a64-45f4-a626-b71688f193b7,https://s3.ritm.media/yappy-db-duplicates/36d7b090-6a64-45f4-a626-b71688f193b7.mp4,False,,False
1334,2024-06-06 01:06:36,29e2bf0f-32f5-43ec-bb7f-4d24babbde5d,https://s3.ritm.media/yappy-db-duplicates/29e2bf0f-32f5-43ec-bb7f-4d24babbde5d.mp4,False,,False
1337,2024-06-06 01:19:51,38a0a22b-cb0b-4759-890c-b5b3b6a397ae,https://s3.ritm.media/yappy-db-duplicates/38a0a22b-cb0b-4759-890c-b5b3b6a397ae.mp4,False,,False
1343,2024-06-06 02:14:47,16d7cdf2-2b4a-40ec-9562-70a176174767,https://s3.ritm.media/yappy-db-duplicates/16d7cdf2-2b4a-40ec-9562-70a176174767.mp4,False,,False
1360,2024-06-06 04:20:09,0dbe2b24-0f99-4ef4-93a8-5a667043102c,https://s3.ritm.media/yappy-db-duplicates/0dbe2b24-0f99-4ef4-93a8-5a667043102c.mp4,False,,False
1366,2024-06-06 04:40:24,82b2be51-7dab-49d6-a8c2-bcc28ae0342e,https://s3.ritm.media/yappy-db-duplicates/82b2be51-7dab-49d6-a8c2-bcc28ae0342e.mp4,False,,False
1367,2024-06-06 05:05:22,5474be78-709f-4df4-a6b2-a83b6bff8e50,https://s3.ritm.media/yappy-db-duplicates/5474be78-709f-4df4-a6b2-a83b6bff8e50.mp4,False,,False
1373,2024-06-06 06:00:20,11dfd9b3-71c1-44c0-9642-64d289d2fd9e,https://s3.ritm.media/yappy-db-duplicates/11dfd9b3-71c1-44c0-9642-64d289d2fd9e.mp4,False,,False
1378,2024-06-06 06:21:14,4b80b049-8fe3-4240-8170-723dd26a9cc6,https://s3.ritm.media/yappy-db-duplicates/4b80b049-8fe3-4240-8170-723dd26a9cc6.mp4,False,,False
1381,2024-06-06 06:45:16,63b899be-9547-44c2-91b2-e1b71510a614,https://s3.ritm.media/yappy-db-duplicates/63b899be-9547-44c2-91b2-e1b71510a614.mp4,True,4a14964b-3ccf-4673-93fc-86c37a489333,False
1382,2024-06-06 06:46:30,1ad0536e-8422-409f-9e4a-3dc64f5e260a,https://s3.ritm.media/yappy-db-duplicates/1ad0536e-8422-409f-9e4a-3dc64f5e260a.mp4,True,3b447013-9202-415d-ae15-b1d76ce8e060,False
1387,2024-06-06 07:08:40,b5699703-e75a-4ea4-a8f0-1327108be3cb,https://s3.ritm.media/yappy-db-duplicates/b5699703-e75a-4ea4-a8f0-1327108be3cb.mp4,True,3b6af836-ccfd-4dfa-83b1-937f4f62e8a1,False
1397,2024-06-06 07:46:08,5294cc15-7f66-4361-af49-18369ae2717c,https://s3.ritm.media/yappy-db-duplicates/5294cc15-7f66-4361-af49-18369ae2717c.mp4,True,561d81ac-b092-44f3-ae39-48da57cab4d6,False
1399,2024-06-06 07:50:45,b7defd6d-f2ba-4dec-b341-0a04f471a721,https://s3.ritm.media/yappy-db-duplicates/b7defd6d-f2ba-4dec-b341-0a04f471a721.mp4,True,1454c25b-fe4c-4073-a73a-9fba3fb048c2,False
1402,2024-06-06 08:06:22,28b36eb9-ebe8-469a-acdd-41f82bcd88c3,https://s3.ritm.media/yappy-db-duplicates/28b36eb9-ebe8-469a-acdd-41f82bcd88c3.mp4,False,,False
1407,2024-06-06 08:34:42,15826da7-7ea2-4ee3-9fbc-f970e30de4a2,https://s3.ritm.media/yappy-db-duplicates/15826da7-7ea2-4ee3-9fbc-f970e30de4a2.mp4,False,,False
1408,2024-06-06 08:38:30,4c4333a7-aa14-4ec1-8e5f-a9c5077f2a67,https://s3.ritm.media/yappy-db-duplicates/4c4333a7-aa14-4ec1-8e5f-a9c5077f2a67.mp4,False,,False
1411,2024-06-06 09:01:26,4800d4fb-cae2-4a43-8634-c07ea92e7687,https://s3.ritm.media/yappy-db-duplicates/4800d4fb-cae2-4a43-8634-c07ea92e7687.mp4,False,,False
1413,2024-06-06 09:42:01,3c21a653-5701-4aa0-99e6-2787a08f50fe,https://s3.ritm.media/yappy-db-duplicates/3c21a653-5701-4aa0-99e6-2787a08f50fe.mp4,False,,False
1425,2024-06-06 11:31:37,53b1fe22-adae-43e3-870b-6cab2a916e2f,https://s3.ritm.media/yappy-db-duplicates/53b1fe22-adae-43e3-870b-6cab2a916e2f.mp4,False,,False
1428,2024-06-06 11:47:43,1ffd9daa-3e03-48cf-8542-21ff4adf29f6,https://s3.ritm.media/yappy-db-duplicates/1ffd9daa-3e03-48cf-8542-21ff4adf29f6.mp4,False,,False
1432,2024-06-06 12:11:35,0585bfad-5c6b-4a19-9699-8324ba90badf,https://s3.ritm.media/yappy-db-duplicates/0585bfad-5c6b-4a19-9699-8324ba90badf.mp4,False,,False
1435,2024-06-06 12:41:31,26d02b94-b8c3-4d75-8647-1474f66b15da,https://s3.ritm.media/yappy-db-duplicates/26d02b94-b8c3-4d75-8647-1474f66b15da.mp4,False,,False
1436,2024-06-06 12:48:11,4a87b377-7516-4a1c-9e18-e1c8dd8df41a,https://s3.ritm.media/yappy-db-duplicates/4a87b377-7516-4a1c-9e18-e1c8dd8df41a.mp4,False,,False
1438,2024-06-06 12:54:50,3b4b59e4-1720-40be-a63f-1d471fcc024e,https://s3.ritm.media/yappy-db-duplicates/3b4b59e4-1720-40be-a63f-1d471fcc024e.mp4,False,,False
1439,2024-06-06 12:55:14,015f104a-3bb9-4907-902c-fbeb76db98d5,https://s3.ritm.media/yappy-db-duplicates/015f104a-3bb9-4907-902c-fbeb76db98d5.mp4,False,,False
1442,2024-06-06 13:25:18,e5b901b2-5363-4ee3-9fb9-c8562734d0bc,https://s3.ritm.media/yappy-db-duplicates/e5b901b2-5363-4ee3-9fb9-c8562734d0bc.mp4,True,55aaa855-665b-4308-8394-1599c7e26803,False
1445,2024-06-06 13:38:17,3c87d128-97b6-4620-8da8-9467ffb2c8b0,https://s3.ritm.media/yappy-db-duplicates/3c87d128-97b6-4620-8da8-9467ffb2c8b0.mp4,False,,False
1447,2024-06-06 13:47:47,d7009e84-c4fd-4591-abcb-124332e1746d,https://s3.ritm.media/yappy-db-duplicates/d7009e84-c4fd-4591-abcb-124332e1746d.mp4,True,57ea9230-51b6-4d6f-baaf-ee06c0d78318,False
1448,2024-06-06 13:55:46,3fd48f51-094b-441c-aba7-e12bc636b36f,https://s3.ritm.media/yappy-db-duplicates/3fd48f51-094b-441c-aba7-e12bc636b36f.mp4,False,,False
1450,2024-06-06 13:56:52,f7b9fc3c-f6fc-4102-90c7-33361763333f,https://s3.ritm.media/yappy-db-duplicates/f7b9fc3c-f6fc-4102-90c7-33361763333f.mp4,True,182901f0-3e62-4d1d-a2e1-22e092db7992,False
1454,2024-06-06 14:12:40,331e785c-0d09-4b6e-8a3b-0c813d0fbf50,https://s3.ritm.media/yappy-db-duplicates/331e785c-0d09-4b6e-8a3b-0c813d0fbf50.mp4,False,,False
1459,2024-06-06 14:59:56,56bfa4d9-9106-45d9-b39d-cf23fc83e894,https://s3.ritm.media/yappy-db-duplicates/56bfa4d9-9106-45d9-b39d-cf23fc83e894.mp4,False,,False
1460,2024-06-06 15:12:07,a8ed78f8-905d-420d-9a66-ade97947c465,https://s3.ritm.media/yappy-db-duplicates/a8ed78f8-905d-420d-9a66-ade97947c465.mp4,True,28b36eb9-ebe8-469a-acdd-41f82bcd88c3,False
1463,2024-06-06 15:15:36,82ee45d0-4b51-40a8-868d-82538a09181e,https://s3.ritm.media/yappy-db-duplicates/82ee45d0-4b51-40a8-868d-82538a09181e.mp4,False,,False
1469,2024-06-06 15:44:04,4af9cf7a-1c1c-4076-a278-fd951221f1a5,https://s3.ritm.media/yappy-db-duplicates/4af9cf7a-1c1c-4076-a278-fd951221f1a5.mp4,False,,False
1470,2024-06-06 15:47:41,2cd51b21-fe58-4c87-8cda-b343bff4ed31,https://s3.ritm.media/yappy-db-duplicates/2cd51b21-fe58-4c87-8cda-b343bff4ed31.mp4,False,,False
1472,2024-06-06 15:56:16,beb24e8f-be76-4588-a51b-060e82dc3df0,https://s3.ritm.media/yappy-db-duplicates/beb24e8f-be76-4588-a51b-060e82dc3df0.mp4,True,3070cf95-6d7a-44a1-bd00-749af8dfe2f9,False
1482,2024-06-06 17:28:39,02e47bf9-8691-49a8-9a94-1a89adfd6824,https://s3.ritm.media/yappy-db-duplicates/02e47bf9-8691-49a8-9a94-1a89adfd6824.mp4,False,,False
1487,2024-06-06 18:14:05,8302eb8b-93d0-41cd-9475-4956fb8e80b0,https://s3.ritm.media/yappy-db-duplicates/8302eb8b-93d0-41cd-9475-4956fb8e80b0.mp4,False,,False
1491,2024-06-06 18:21:13,1df7d02b-5911-4fdb-ad30-40372ded2c5b,https://s3.ritm.media/yappy-db-duplicates/1df7d02b-5911-4fdb-ad30-40372ded2c5b.mp4,False,,False
1493,2024-06-06 18:41:07,fd039f07-4626-460d-9ec4-a30748cc19a3,https://s3.ritm.media/yappy-db-duplicates/fd039f07-4626-460d-9ec4-a30748cc19a3.mp4,True,09939dde-05d8-40d9-9d06-cfb5dabe94ae,False
1494,2024-06-06 18:44:41,2a671d9c-a269-4d9f-82a1-45f9480e30e6,https://s3.ritm.media/yappy-db-duplicates/2a671d9c-a269-4d9f-82a1-45f9480e30e6.mp4,False,,False
1497,2024-06-06 18:58:50,4b8646f7-422f-4bfe-a0c7-69b655bffe08,https://s3.ritm.media/yappy-db-duplicates/4b8646f7-422f-4bfe-a0c7-69b655bffe08.mp4,False,,False
1498,2024-06-06 19:00:00,01cfaa1f-5249-450e-8b2c-1bb36c5ae4cb,https://s3.ritm.media/yappy-db-duplicates/01cfaa1f-5249-450e-8b2c-1bb36c5ae4cb.mp4,False,,False
1503,2024-06-06 19:18:20,44104f35-db6f-44a8-a8f1-531d3e42754f,https://s3.ritm.media/yappy-db-duplicates/44104f35-db6f-44a8-a8f1-531d3e42754f.mp4,False,,False
1505,2024-06-06 19:31:11,4c5b873f-eaa2-4f88-b9f2-e30a5c92f093,https://s3.ritm.media/yappy-db-duplicates/4c5b873f-eaa2-4f88-b9f2-e30a5c92f093.mp4,False,,False
1508,2024-06-06 19:49:13,0067b0d6-ba3b-40fb-8535-3cb4809f8d07,https://s3.ritm.media/yappy-db-duplicates/0067b0d6-ba3b-40fb-8535-3cb4809f8d07.mp4,False,,False
1512,2024-06-06 20:12:08,0aaa2403-7b5f-4b09-a937-47a3874f15fa,https://s3.ritm.media/yappy-db-duplicates/0aaa2403-7b5f-4b09-a937-47a3874f15fa.mp4,False,,False
1516,2024-06-06 20:42:10,281a1c81-a78a-4f22-8e1c-ea59553d8e36,https://s3.ritm.media/yappy-db-duplicates/281a1c81-a78a-4f22-8e1c-ea59553d8e36.mp4,False,,False
1517,2024-06-06 20:42:56,52e94122-b602-4efb-aa8d-808938c82723,https://s3.ritm.media/yappy-db-duplicates/52e94122-b602-4efb-aa8d-808938c82723.mp4,False,,False
1521,2024-06-06 20:57:31,0a3c28bb-8053-441e-a032-1b870711b8c8,https://s3.ritm.media/yappy-db-duplicates/0a3c28bb-8053-441e-a032-1b870711b8c8.mp4,False,,False
1523,2024-06-06 21:08:43,18dbb35b-92a3-4edb-9ca8-444152fd3cd9,https://s3.ritm.media/yappy-db-duplicates/18dbb35b-92a3-4edb-9ca8-444152fd3cd9.mp4,False,,False
1526,2024-06-06 21:25:37,4e0545ad-bdd8-4850-bc25-48a8d1c921f9,https://s3.ritm.media/yappy-db-duplicates/4e0545ad-bdd8-4850-bc25-48a8d1c921f9.mp4,False,,False
1528,2024-06-06 21:37:49,4d20663e-7e9a-41f3-8383-5409dded3ab6,https://s3.ritm.media/yappy-db-duplicates/4d20663e-7e9a-41f3-8383-5409dded3ab6.mp4,False,,False
1533,2024-06-06 21:45:01,1abf2fc0-d338-4071-a15a-e4b4d1668483,https://s3.ritm.media/yappy-db-duplicates/1abf2fc0-d338-4071-a15a-e4b4d1668483.mp4,False,,False
1536,2024-06-06 21:56:18,2d51e115-31f3-4ec2-9f3d-7d10771e1606,https://s3.ritm.media/yappy-db-duplicates/2d51e115-31f3-4ec2-9f3d-7d10771e1606.mp4,False,,False
1545,2024-06-06 22:38:03,2ca8fd03-9d0d-408a-9df1-d4f8e290cdc6,https://s3.ritm.media/yappy-db-duplicates/2ca8fd03-9d0d-408a-9df1-d4f8e290cdc6.mp4,False,,False
1550,2024-06-06 23:03:42,2ccf6121-f392-43f1-86dd-215b4d296ae5,https://s3.ritm.media/yappy-db-duplicates/2ccf6121-f392-43f1-86dd-215b4d296ae5.mp4,False,,False
1553,2024-06-06 23:29:39,833ce0a1-6d08-422c-8a34-9fab9eb4f004,https://s3.ritm.media/yappy-db-duplicates/833ce0a1-6d08-422c-8a34-9fab9eb4f004.mp4,False,,False
1554,2024-06-06 23:39:28,37c37de7-cc54-4d6f-97ec-2064a9a6f062,https://s3.ritm.media/yappy-db-duplicates/37c37de7-cc54-4d6f-97ec-2064a9a6f062.mp4,False,,False
1555,2024-06-06 23:49:33,2df33909-ce59-42c0-a52f-a0d260d8425f,https://s3.ritm.media/yappy-db-duplicates/2df33909-ce59-42c0-a52f-a0d260d8425f.mp4,False,,False
1556,2024-06-06 23:53:37,ddb2778d-7c4e-4f50-9c5a-880b7d77b08b,https://s3.ritm.media/yappy-db-duplicates/ddb2778d-7c4e-4f50-9c5a-880b7d77b08b.mp4,True,0409cf4d-acf5-48b0-ab20-92e58d0ba023,False
